...1,2023,2024,Liter,Prosent
Rødvin,118189.313,107886.804,-10302.508999999991,-0.08716954806226847
Hvitvin,111710.132,104536.957,-7173.175000000003,-0.06421239391248774
Musserende vin,30809.5,29436.35,-1373.1500000000015,-0.044569045262013385
Rosévin,20912.916,19223.971,-1688.9449999999997,-0.08076085611399193
Perlende vin,2117.05,1576.2,-540.8500000000001,-0.2554734181998536
Aromatisert vin,854.948,779.876,-75.072,-0.08780884919316731
Sider,656.63,722.24,65.61000000000001,0.0999192848331633
Fruktvin,52.825,30.75,-22.075000000000003,-0.4178892569805963
Brennevin,19848.878,19053.719999999998,-795.1580000000031,-0.04006060191412346
Vodka,4673.35,4706.45,33.099999999999454,0.007082713685043802
Whisky,2922,2927.35,5.349999999999909,0.0018309377138945617
Gin,2948.87,2655.3,-293.5699999999997,-0.09955338824702334
Likør,2460.66,2352.8,-107.85999999999967,-0.04383376817601769
Akevitt,2012.15,2135.55,123.40000000000009,0.0613274358273489
"Brennevin, annet",1727.188,1561.27,-165.91800000000012,-0.09606250159218342
Druebrennevin,1389.6,1123.25,-266.3499999999999,-0.19167386298215308
"Brennevin, nøytralt < 37,5 %",644,615.3,-28.700000000000045,-0.04456521739130442
Rom,454,362.6,-91.39999999999998,-0.20132158590308366
Bitter,357.16,326.3,-30.860000000000014,-0.08640385261507451
Fruktbrennevin,229.8,264.45,34.64999999999998,0.15078328981723227
Genever,30.1,23.1,-7,-0.23255813953488372
Øl,7400.5509999999995,7544.345,143.79400000000078,0.019430174861304352
Alkoholfritt,5080.86,6503.685000000001,1422.8250000000016,0.2800362537050818
Sterkvin,2578.85,2639.075,60.22499999999991,0.023353432731643916
Totalsum,13961336.257999983,13230656.86199999,-730679.3959999923,-0.05233592132567581
Aksdal,214540.81100000002,208713.142,-5827.6690000000235,-0.027163451899135514
Svakvin,176246.883,170879.035,-5367.847999999998,-0.03045641380222309
Rødvin,91645.1,86815.122,-4829.978000000003,-0.052703068685614425
Hvitvin,52668.523,52126.131,-542.3919999999998,-0.010298219298840026
Musserende vin,15604.575,15182.55,-422.02500000000146,-0.02704495316277447
Rosévin,9475.15,9811.182,336.03200000000106,0.03546455728933062
Sider,2664.195,2816.055,151.85999999999967,0.05700033218289189
Aromatisert vin,2101.64,2058.995,-42.64499999999998,-0.02029129632096838
Perlende vin,2071.95,1992.5,-79.44999999999982,-0.03834551992084743
Fruktvin,15.75,76.5,60.75,3.857142857142857
Brennevin,31026.475000000002,29406.345,-1620.130000000001,-0.052217662496303587
Vodka,7767.2,7316.25,-450.9499999999998,-0.05805824492738694
Likør,7368.11,7060.43,-307.6799999999994,-0.04175833422682335
Whisky,3678.15,3628.12,-50.0300000000002,-0.013601946630779115
Druebrennevin,3244.4,2814.55,-429.8499999999999,-0.13248982862778938
"Brennevin, annet",2640.285,2382.925,-257.3599999999997,-0.09747432568832519
Gin,2423.1,2128.97,-294.1300000000001,-0.12138582807147874
Akevitt,2029.45,1966.98,-62.47000000000003,-0.03078173889477446
"Brennevin, nøytralt < 37,5 %",542.8,719.1,176.30000000000007,0.3247973470891674
Bitter,594.3,683.42,89.12,0.14995793370351676
Rom,573.1,562.5,-10.600000000000023,-0.018495899493980148
Fruktbrennevin,140.38,118.6,-21.78,-0.1551503063114404
Genever,25.2,24.5,-0.6999999999999993,-0.027777777777777752
Øl,4831.798,5464.657,632.8590000000004,0.13097795065108275
Alkoholfritt,1751.73,2250.63,498.9000000000001,0.28480416502543204
Sterkvin,683.925,712.475,28.550000000000068,0.041744343312497816
Bryne,307024.357,300424.384,-6599.972999999998,-0.021496577875741624
Svakvin,241790.09999999998,235029.894,-6760.2059999999765,-0.027958985913815234
Rødvin,117513.337,110535.142,-6978.194999999992,-0.059382153363579424
Hvitvin,73981.931,74902.661,920.7299999999959,0.01244533614565962
Musserende vin,27163.7,26897.175,-266.52500000000146,-0.009811807669794668
Rosévin,13392.802,14074.394,681.5920000000006,0.0508924122076919
Aromatisert vin,4045.17,3141.512,-903.6579999999999,-0.22339184756141273
Perlende vin,3422.25,2910.6,-511.6500000000001,-0.14950690335305722
Sider,2197.185,2466.335,269.1500000000001,0.12249765040267438
Fruktvin,73.725,102.075,28.35000000000001,0.38453713123092587
Brennevin,44252.115000000005,43891.475000000006,-360.6399999999994,-0.008149666970719916
Vodka,10816,10524.2,-291.7999999999993,-0.026978550295857922
Likør,9964.41,9752.51,-211.89999999999964,-0.02126568457138954
Whisky,5631,5932.36,301.3599999999997,0.05351802521754567
"Brennevin, annet",5071.865,5053.71,-18.154999999999745,-0.003579551111869055
Gin,3037.34,2770.64,-266.7000000000003,-0.0878070943654646
Druebrennevin,3080.25,2750.85,-329.4000000000001,-0.1069393718042367
Akevitt,2847.25,2696.38,-150.8699999999999,-0.05298797084906485
"Brennevin, nøytralt < 37,5 %",1877.2,2484.575,607.3749999999998,0.3235536969955251
Bitter,903.15,938.4,35.25,0.039030061451586114
Rom,699.9,640.4,-59.5,-0.08501214459208459
Fruktbrennevin,310.45,336.95,26.5,0.0853599613464326
Genever,13.3,10.5,-2.8000000000000007,-0.21052631578947373
Øl,14953.487,15352.990000000002,399.50300000000243,0.026716377257023895
Alkoholfritt,4505.605,4580.225,74.6200000000008,0.01656159383700986
Sterkvin,1523.05,1569.8,46.75,0.030694987032599062
Egersund,243484.161,241781.89,-1702.2709999999788,-0.006991300760627213
Svakvin,190275.37,188033.106,-2242.2639999999956,-0.01178431028671759
Rødvin,99356.654,97406.189,-1950.4649999999965,-0.019630944898768397
Hvitvin,60261.934,59822.578,-439.35599999999977,-0.007290771650309128
Musserende vin,17137.975,16474.2,-663.7749999999978,-0.03873123866734535
Rosévin,8722.031,8978.032,256.0009999999984,0.02935107660130976
Perlende vin,2160.75,2337.3,176.55000000000018,0.08170774036792788
Aromatisert vin,1608.071,1669.662,61.59100000000012,0.03830116953791227
Sider,1012.005,1318.145,306.14,0.3025083868162707
Fruktvin,15.95,27,11.05,0.6927899686520377
Brennevin,41504.995,41151.455,-353.5400000000009,-0.008518010904470675
Vodka,10435.3,10572.7,137.40000000000146,0.013166847143829258
Likør,9190.06,9167.31,-22.75,-0.002475500704021519
Whisky,4830.1,5130.4,300.2999999999993,0.06217262582555211
"Brennevin, annet",4004.965,3894.165,-110.80000000000018,-0.027665659999525635
Druebrennevin,3539.8,3239.7,-300.10000000000036,-0.084778801062207
Gin,3105.82,2873.82,-232,-0.07469846932533115
Akevitt,2932.2,2869.7,-62.5,-0.0213150535434145
"Brennevin, nøytralt < 37,5 %",1631.5,1655.4,23.90000000000009,0.014649095923996379
Bitter,953.1,849.96,-103.13999999999999,-0.10821529745042491
Rom,684.25,653.45,-30.799999999999955,-0.0450127877237851
Fruktbrennevin,183.2,234.35,51.150000000000006,0.279203056768559
Genever,14.7,10.5,-4.199999999999999,-0.2857142857142857
Øl,8046.236,8311.534,265.2979999999998,0.03297169011696895
Alkoholfritt,2664.435,3218.195,553.7600000000002,0.2078339310210233
Sterkvin,993.125,1067.6,74.47499999999991,0.07499056010069217
Haugesund,492743.35300000006,461136.74399999995,-31606.609000000113,-0.06414416106796292
Svakvin,403311.35000000003,374700.902,-28610.448000000033,-0.07093886150241006
Rødvin,211057.01,188167.12,-22889.890000000014,-0.10845358796658786
Hvitvin,121041.505,116730.994,-4310.510999999999,-0.03561184240067073
Musserende vin,38291.25,37304.65,-986.5999999999985,-0.02576567753729634
Rosévin,19824.411,19344.673,-479.7380000000012,-0.024199357045210635
Aromatisert vin,4891.819,5104.96,213.14099999999962,0.04357090889912313
Perlende vin,4642.2,4198.55,-443.64999999999964,-0.09556891129205973
Sider,3456.455,3728.005,271.5500000000002,0.07856315213130222
Fruktvin,106.7,121.95,15.25,0.1429240862230553
Brennevin,68796.13399999999,64969.435,-3826.6989999999932,-0.055623750602032285
Vodka,20295.15,19568.15,-727,-0.0358213661884736
Likør,13468.49,13266.21,-202.28000000000065,-0.015018758598773928
Whisky,9656,9012.3,-643.7000000000007,-0.06666321458160737
Druebrennevin,6275.1,5454.9,-820.2000000000007,-0.13070708036525325
"Brennevin, annet",5765.064,5346.055,-419.009,-0.07268071958958304
Akevitt,4211.88,3865.71,-346.1700000000001,-0.08218895125217245
Gin,4116.46,3542.35,-574.1100000000001,-0.1394669206065406
"Brennevin, nøytralt < 37,5 %",2261.5,2333.9,72.40000000000009,0.032014149900508555
Rom,1160.45,1017.15,-143.30000000000007,-0.1234865784824853
Bitter,952,883.21,-68.78999999999996,-0.0722584033613445
Fruktbrennevin,396.04,465.3,69.25999999999999,0.17488132511867485
Genever,238,214.2,-23.80000000000001,-0.10000000000000005
Øl,13600.609,14156.382,555.7729999999992,0.04086383190635061
Alkoholfritt,4632.285000000001,5191.174999999999,558.8899999999985,0.12065103938984721
Sterkvin,2402.975,2118.85,-284.125,-0.11823884975915272
Jørpeland,205481.16499999998,198898.02900000004,-6583.13599999994,-0.032037661456707923
Svakvin,159031.06499999997,154223.251,-4807.813999999984,-0.030231917267233194
Rødvin,82236.434,77492.64,-4743.793999999994,-0.05768482130438675
Hvitvin,46582.131,46663.425,81.29400000000169,0.0017451756339786535
Musserende vin,15144.65,14826.875,-317.77499999999964,-0.020982657241996324
Rosévin,8777.966,8820.771,42.80500000000029,0.00487641442220217
Sider,2699.83,3111.94,412.1100000000001,0.1526429441853747
Perlende vin,1953.95,1704.15,-249.79999999999995,-0.1278435988638399
Aromatisert vin,1546.279,1553.5,7.221000000000004,0.00466992049947002
Fruktvin,89.825,49.95,-39.875,-0.44391873086557193
Brennevin,34594.825,33155.76,-1439.064999999995,-0.041597695609097464
Vodka,8912.05,8633.75,-278.2999999999993,-0.031227383149780276
Likør,8586.14,8307.92,-278.21999999999935,-0.032403384990228365
Whisky,3724.6,3876,151.4000000000001,0.04064866025881977
"Brennevin, annet",3212.185,2791.65,-420.53499999999985,-0.13091867373765828
Akevitt,2521.15,2483.96,-37.190000000000055,-0.014751204807330009
Gin,2350.35,2238.7,-111.65000000000009,-0.04750356329908315
Druebrennevin,2277.7,2070.7,-207,-0.09088115203933794
"Brennevin, nøytralt < 37,5 %",1641.3,1409.7,-231.5999999999999,-0.1411076585633339
Bitter,640.2,609.48,-30.720000000000027,-0.04798500468603565
Rom,504,524,20,0.03968253968253968
Fruktbrennevin,192.25,189.6,-2.6500000000000057,-0.0137841352405722
Genever,32.9,20.3,-12.599999999999998,-0.38297872340425526
Øl,8841.82,8516.678,-325.1419999999998,-0.036773198278182526
Alkoholfritt,2219.555,2264.6400000000003,45.08500000000049,0.02031263023443911
Sterkvin,793.9,737.7,-56.19999999999993,-0.07078977201158827
"Karmøy, Kopervik",274313.127,270386.467,-3926.6599999999744,-0.014314517292495357
Svakvin,215257.663,210304.091,-4953.572000000015,-0.02301229108856401
Rødvin,113331.488,106730.569,-6600.918999999994,-0.05824435129626106
Hvitvin,67154.259,68111.193,956.9339999999938,0.014249788684288717
Musserende vin,18114.675,18019.375,-95.29999999999927,-0.005260927949300734
Rosévin,8794.905,9455.404,660.4989999999998,0.07510018584623708
Aromatisert vin,4090.986,3522.09,-568.8959999999997,-0.13906085232264295
Perlende vin,2561.45,2601.85,40.40000000000009,0.015772316461379332
Sider,1172.55,1842.61,670.06,0.5714553750373118
Fruktvin,37.35,21,-16.35,-0.43775100401606426
Brennevin,45772.401,45477.215,-295.1860000000015,-0.006448995323623105
Vodka,12991.99,13558.05,566.0599999999995,0.04356992269852421
Likør,10060.92,10151.72,90.79999999999927,0.009025019580714217
Whisky,6307.6,6304.39,-3.2100000000000364,-5.089098864861495e-4
Druebrennevin,4320.9,3843.15,-477.74999999999955,-0.11056724293549945
"Brennevin, annet",3693.061,3508.115,-184.94600000000037,-0.050079324441161505
Gin,3194.85,3177.42,-17.429999999999836,-0.00545565519507953
Akevitt,2334.14,2214.3,-119.83999999999969,-0.05134225025062751
"Brennevin, nøytralt < 37,5 %",1543.7,1348.1,-195.60000000000014,-0.12670855736218187
Rom,679.8,680.1,0.3000000000000682,4.4130626654908535e-4
Bitter,387.09,432.22,45.13000000000005,0.11658787362112184
Fruktbrennevin,208.65,211.35,2.6999999999999886,0.012940330697339988
Genever,49.7,48.3,-1.4000000000000057,-0.028169014084507154
Øl,9297.893,10013.336,715.4429999999993,0.07694678783677111
Alkoholfritt,2784.0199999999995,3420.8250000000003,636.8050000000007,0.22873578494407398
Sterkvin,1201.15,1171,-30.15000000000009,-0.02510094492777762
"Karmøy, Oasen",535255.015,519833.807,-15421.208000000042,-0.028810954718471983
Svakvin,441271.231,425504.46199999994,-15766.769000000088,-0.03573033520510673
Rødvin,230357.785,217104.354,-13253.431000000011,-0.05753411372661016
Hvitvin,131005.45,129775.428,-1230.0219999999972,-0.009389090301205005
Musserende vin,42379.8,40630.3,-1749.5,-0.041281459563282503
Rosévin,21624.756,21962.16,337.40399999999863,0.015602673158485516
Aromatisert vin,6496.585,6469.21,-27.375,-0.004213752302171064
Perlende vin,4898.7,4942.2,43.5,0.008879906914079246
Sider,4402.88,4477.11,74.22999999999956,0.016859419289192427
Fruktvin,105.275,143.7,38.42499999999998,0.364996437900736
Brennevin,72556.075,69280.46,-3275.6149999999907,-0.04514597847251234
Vodka,16823.4,16301.6,-521.8000000000011,-0.031016322503180156
Likør,16031.6,15613.09,-418.5100000000002,-0.026105316998927132
Whisky,9662.7,9386.67,-276.03000000000065,-0.02856654972212742
"Brennevin, annet",8534.145,7580.89,-953.2550000000001,-0.11169894582292661
Druebrennevin,7011.15,6560,-451.14999999999964,-0.06434750361923502
Gin,4973.57,4691.47,-282.09999999999945,-0.05671982097366669
Akevitt,4318.68,4222.13,-96.55000000000018,-0.02235636814952721
"Brennevin, nøytralt < 37,5 %",2291.85,2139.8,-152.04999999999973,-0.06634378340641828
Rom,1314.8,1132.25,-182.54999999999995,-0.1388424094919379
Bitter,898.46,927.56,29.09999999999991,0.03238875409033224
Fruktbrennevin,590.92,606,15.080000000000041,0.025519528870236313
Genever,104.8,119,14.200000000000003,0.1354961832061069
Øl,14421.079,16860.25,2439.1710000000003,0.16913928562488287
Alkoholfritt,4997.804999999999,5860.21,862.4050000000007,0.17255675241431004
Sterkvin,2008.825,2328.425,319.60000000000014,0.15909798016253288
Klepp,356517.587,353136.14099999995,-3381.4460000000545,-0.009484654118900605
Svakvin,284355.142,279585.979,-4769.1630000000005,-0.01677185426103531
Rødvin,151633.541,143950.036,-7683.505000000005,-0.05067153974858376
Hvitvin,86181.026,88555.186,2374.1600000000035,0.027548523267755056
Musserende vin,25667.775,25993.425,325.6499999999978,0.012687114484991309
Rosévin,12275.418,13075.727,800.3090000000011,0.06519606908701611
Perlende vin,3236.95,3189.15,-47.79999999999973,-0.014766987441881934
Aromatisert vin,3384.727,2528.905,-855.8219999999997,-0.25284816175721103
Sider,1946.43,2255.675,309.2450000000001,0.1588780485298727
Fruktvin,29.275,37.875,8.600000000000001,0.2937660119555936
Brennevin,52851.865000000005,52910.28999999999,58.42499999998836,0.0011054482183360673
Vodka,14036.35,13855.05,-181.3000000000011,-0.012916463325579733
Likør,11217.75,11823.8,606.0499999999993,0.054025985603173475
Whisky,6814.52,7100.91,286.3899999999994,0.04202643766545544
"Brennevin, annet",4775.345,4627.66,-147.6850000000004,-0.03092656132698274
Akevitt,4385.24,4132.26,-252.97999999999956,-0.057688974833760426
Druebrennevin,4269.75,3980.4,-289.3499999999999,-0.06776743369049708
Gin,3668.14,3429.01,-239.12999999999965,-0.06519107776693356
"Brennevin, nøytralt < 37,5 %",1349.9,1825.4,475.5,0.352248314689977
Bitter,1060.89,988.1,-72.79000000000008,-0.06861220296166433
Rom,926.85,863.6,-63.25,-0.06824189458919998
Fruktbrennevin,326.83,272.2,-54.629999999999995,-0.16715111831839183
Genever,20.3,11.9,-8.4,-0.41379310344827586
Øl,13758.235,14402.197,643.9619999999995,0.046805567719987305
Alkoholfritt,4100.344999999999,4793.300000000001,692.9550000000017,0.16899919397026394
Sterkvin,1452,1444.375,-7.625,-0.00525137741046832
Nærbø,165739.87,170139.717,4399.847000000009,0.026546702371614078
Svakvin,122782.781,125954.134,3171.353000000003,0.025828971897940662
Rødvin,60481.086,58100.863,-2380.2230000000054,-0.039354832352051436
Hvitvin,39476.833,43587.752,4110.919000000002,0.10413497455583638
Musserende vin,13236.525,13828.275,591.75,0.04470584235666083
Rosévin,4727.867,5305.809,577.942,0.1222415943595706
Perlende vin,1903.15,1966.8,63.649999999999864,0.03344455245251286
Aromatisert vin,1841.09,1836.16,-4.929999999999836,-0.0026777615434334205
Sider,1084.855,1299.975,215.1199999999999,0.19829378119656532
Fruktvin,31.375,28.5,-2.875,-0.09163346613545817
Brennevin,31866.63,32348.449999999997,481.81999999999607,0.015119891874352451
Vodka,8245.35,8667.1,421.75,0.05115004214496655
Likør,7417.47,7284.44,-133.03000000000065,-0.01793468662495442
Whisky,4075.37,4239.82,164.44999999999982,0.04035216434336019
"Brennevin, annet",3413.13,3303.46,-109.67000000000007,-0.032131796913683355
Druebrennevin,2468.05,2598.35,130.29999999999973,0.052794716476570455
Gin,2116.94,1936.4,-180.53999999999996,-0.0852834752047767
Akevitt,1946.94,1888.54,-58.40000000000009,-0.029995788262607008
"Brennevin, nøytralt < 37,5 %",1080.3,1204.3,124,0.1147829306674072
Bitter,561.28,673.94,112.66000000000008,0.20071978335233767
Rom,381,377,-4,-0.010498687664041995
Fruktbrennevin,151.7,166.7,15,0.0988793671720501
Genever,9.1,8.4,-0.6999999999999993,-0.07692307692307684
Øl,8140.539,9261.998,1121.4589999999998,0.13776225382619012
Alkoholfritt,1872.795,1823.96,-48.835000000000036,-0.02607599870781374
Sterkvin,1077.125,751.175,-325.95000000000005,-0.302611117558315
Randaberg,280484.0239999999,269547.26100000006,-10936.76299999986,-0.03899246325701554
Svakvin,234886.94,223837.09200000003,-11049.847999999969,-0.04704326260114747
Rødvin,120359.239,112319.164,-8040.074999999997,-0.06680064668737226
Hvitvin,70766.65,69536.528,-1230.1219999999885,-0.017382792600751748
Musserende vin,22884.225,21505.725,-1378.5,-0.06023800237936833
Rosévin,15619.834,15162.325,-457.509,-0.02929026006294305
Sider,1771.795,2121.7,349.90499999999975,0.1974861651601905
Perlende vin,2107.4,1868.1,-239.30000000000018,-0.11355224447186114
Aromatisert vin,1349.847,1285.85,-63.99700000000007,-0.047410558381801846
Fruktvin,27.95,37.7,9.750000000000004,0.3488372093023257
Brennevin,31903.19,30450.695000000003,-1452.4949999999953,-0.0455282058001095
Vodka,8508.59,7642.35,-866.2399999999998,-0.10180770256881572
Likør,5903.8,5982.1,78.30000000000018,0.013262644398523015
Whisky,4289.8,4200.7,-89.10000000000036,-0.020770199076880123
Druebrennevin,2723.3,2548.05,-175.25,-0.06435207285278889
Gin,2828.82,2500.17,-328.6500000000001,-0.11617918425350503
Akevitt,2468.9,2459.6,-9.300000000000182,-0.003766859735104776
"Brennevin, annet",2543.12,2403.2,-139.92000000000007,-0.05501903174053921
"Brennevin, nøytralt < 37,5 %",969,1072.975,103.97499999999991,0.10730134158926719
Bitter,801.32,828.05,26.729999999999905,0.03335746019068525
Rom,665.25,580,-85.25,-0.12814731304021046
Fruktbrennevin,166.99,187.3,20.310000000000002,0.12162404934427212
Genever,34.3,46.2,11.900000000000006,0.3469387755102043
Øl,9906.149,10831.059000000001,924.9100000000017,0.09336726108198067
Alkoholfritt,2675.8949999999995,3268.09,592.1950000000006,0.22130726355107383
Sterkvin,1111.85,1160.325,48.475000000000136,0.04359850699284988
Sandnes Sentrum,739709.1900000001,734187.9720000001,-5521.2179999999935,-0.007464038671738001
Svakvin,603551.16,595716.073,-7835.087000000058,-0.01298164516824068
Rødvin,315996.01,304119.405,-11876.604999999981,-0.03758466760387253
Hvitvin,182994.692,185831.862,2837.1699999999837,0.015504110906123898
Musserende vin,59497.1,60449.8,952.7000000000044,0.016012545149259448
Rosévin,29326.366,30450.487,1124.1209999999992,0.038331411399557626
Perlende vin,5994.7,5556.6,-438.09999999999945,-0.07308122174587543
Sider,4833.765,5178.46,344.6949999999997,0.07130983819031328
Aromatisert vin,4793.552,4011.509,-782.0429999999997,-0.1631447828249281
Fruktvin,114.975,117.95,2.9750000000000085,0.025875190258751977
Brennevin,92245.115,92108.21,-136.90499999999884,-0.001484143631887703
Vodka,24985.05,24571.2,-413.84999999999854,-0.016563905215318704
Likør,17253.14,17555.04,301.90000000000146,0.017498264084103037
Whisky,13738.83,13879.55,140.71999999999935,0.010242502454721351
"Brennevin, annet",9042.005,8719.84,-322.16499999999905,-0.03562981882889902
Druebrennevin,7058.75,6864.4,-194.35000000000036,-0.02753320347086954
Gin,6623.52,6375.96,-247.5600000000004,-0.0373758968041163
Akevitt,6114.66,6333.81,219.15000000000055,0.03584009576983848
"Brennevin, nøytralt < 37,5 %",3669.4,3993.9,324.5,0.0884340764157628
Bitter,1617.26,1695.66,78.40000000000009,0.04847705378232325
Rom,1484.75,1400.1,-84.65000000000009,-0.05701296514564748
Fruktbrennevin,612.25,685.15,72.89999999999998,0.11906900775826865
Genever,45.5,33.6,-11.899999999999999,-0.2615384615384615
Øl,31794.49,33268.234,1473.7439999999951,0.046352182406448256
Alkoholfritt,8025,8912.955,887.9549999999999,0.11064859813084112
Sterkvin,4093.425,4182.5,89.07499999999982,0.021760506177589626
"Sandnes, Kvadrat",692152.054,653551.7080000001,-38600.3459999999,-0.05576859272023471
Svakvin,526624.581,494103.897,-32520.68400000001,-0.06175306883367833
Rødvin,266291.917,246445.039,-19846.878000000026,-0.0745305310938147
Hvitvin,149867.758,143737.676,-6130.081999999995,-0.04090327420524963
Musserende vin,62709.825,57993.25,-4716.574999999997,-0.07521269593719959
Rosévin,30677.678,28911.4,-1766.2779999999984,-0.0575753484341285
Aromatisert vin,5973.863,6178.787,204.92399999999998,0.0343034314646988
Perlende vin,6031.85,5324.4,-707.4500000000007,-0.11728574152208704
Sider,4883.14,5305.245,422.10499999999956,0.08644130620870988
Fruktvin,188.55,208.1,19.549999999999983,0.10368602492707495
Brennevin,80645.58,75891.825,-4753.755000000005,-0.05894625595103916
Vodka,18462.35,17188.95,-1273.3999999999978,-0.06897280140393817
Likør,17038.26,16764.65,-273.60999999999694,-0.01605856466564056
Whisky,12707.8,11938.3,-769.5,-0.06055336092793403
"Brennevin, annet",8937.82,8000.955,-936.8649999999998,-0.1048203029374053
Gin,6531.04,5500.16,-1030.88,-0.15784316127293663
Druebrennevin,5414.55,5210.3,-204.25,-0.03772243307384732
Akevitt,4955.83,4586.59,-369.2399999999998,-0.07450618766180434
"Brennevin, nøytralt < 37,5 %",2657.3,3020.1,362.7999999999997,0.13652956007978012
Rom,1761.05,1609.2,-151.8499999999999,-0.08622696686635808
Bitter,1262.91,1063.22,-199.69000000000005,-0.15811894751011557
Fruktbrennevin,879.57,980,100.42999999999995,0.11418079288743357
Genever,37.1,29.4,-7.700000000000003,-0.20754716981132082
Øl,75322.96800000001,72178.326,-3144.642000000007,-0.0417487797347551
Alkoholfritt,6893.1,8594.76,1701.6599999999999,0.2468642555599077
Sterkvin,2665.825,2782.9,117.07500000000027,0.04391698629880066
Sauda,95819.966,93884.73799999998,-1935.2280000000173,-0.020196500591536604
Svakvin,74680.096,73713.798,-966.2980000000098,-0.012939163870384013
Rødvin,40195.164,39466.005,-729.1589999999997,-0.018140465853056346
Hvitvin,21579.196,21562.537,-16.65899999999965,-7.719935441524166e-4
Musserende vin,6297.025,6510.2,213.17500000000018,0.0338532878621254
Rosévin,3221.35,3049.519,-171.83100000000013,-0.053341301007341684
Sider,1232.485,1212.885,-19.59999999999991,-0.01590283046041121
Aromatisert vin,1191.676,1013.777,-177.8989999999999,-0.14928470490301046
Perlende vin,945.2,866.25,-78.95000000000005,-0.08352729581041055
Fruktvin,18,32.625,14.625,0.8125
Brennevin,16816.57,15848.435000000001,-968.1349999999984,-0.05757030119697408
Vodka,5175.3,5157.4,-17.900000000000546,-0.0034587366915928633
Likør,3686,3392.1,-293.9000000000001,-0.0797341291372762
Whisky,2038.25,1835.5,-202.75,-0.09947258677787317
Druebrennevin,1488.35,1341.35,-147,-0.09876709107400813
"Brennevin, annet",1270.15,1137.235,-132.9150000000002,-0.10464512065504089
Akevitt,1043.05,973.99,-69.05999999999995,-0.06620967355352088
Gin,935.05,866.22,-68.82999999999993,-0.0736110368429495
"Brennevin, nøytralt < 37,5 %",721.4,604,-117.39999999999998,-0.16273911838092595
Bitter,265.42,304.74,39.31999999999999,0.1481425664983799
Rom,146,161.7,15.699999999999989,0.10753424657534238
Fruktbrennevin,40.6,66.5,25.9,0.6379310344827586
Genever,7,7.7,0.7000000000000002,0.10000000000000002
Øl,2990.63,2860.83,-129.80000000000018,-0.04340222628676907
Alkoholfritt,977.995,1117.7,139.70500000000004,0.14284837857044264
Sterkvin,354.675,343.975,-10.699999999999989,-0.03016846408684003
"Sola, Solakrossen",450924.758,433717.875,-17206.882999999973,-0.038159100148588365
Svakvin,368811.67299999995,350919.205,-17892.467999999935,-0.048513833237593694
Rødvin,193672.403,179947.88,-13724.522999999986,-0.07086462907159771
Hvitvin,109456.511,107141.686,-2314.824999999997,-0.0211483536141582
Musserende vin,38383.45,37230.875,-1152.574999999997,-0.030027915677199344
Rosévin,19710.885,19326.26,-384.625,-0.019513329817509462
Perlende vin,3669.5,3269.9,-399.5999999999999,-0.1088976699822864
Sider,2200.41,2490.285,289.875,0.13173681268490872
Aromatisert vin,1670.514,1442.194,-228.31999999999994,-0.13667649597668738
Fruktvin,48,70.125,22.125,0.4609375
Brennevin,56183.81,55442.869999999995,-740.9400000000023,-0.013187784879665555
Vodka,15411.9,16058.14,646.2399999999998,0.041931234954807634
Likør,10288.39,10090.92,-197.46999999999935,-0.01919347925185567
Whisky,8464.5,8388.88,-75.6200000000008,-0.008933782267115695
"Brennevin, annet",4806.22,4803.08,-3.1400000000003274,-6.533200727391437e-4
Druebrennevin,4959.15,4473.2,-485.9499999999998,-0.09799058306362983
Akevitt,4064.7,3886.7,-178,-0.043791669741924374
Gin,4147.25,3690.72,-456.5300000000002,-0.11008017360901808
"Brennevin, nøytralt < 37,5 %",1527.8,1628.05,100.25,0.06561722738578347
Bitter,1069,1038.28,-30.720000000000027,-0.028737137511693198
Rom,1056.1,1006.9,-49.19999999999993,-0.04658649749076786
Fruktbrennevin,330.7,331.1,0.4000000000000341,0.0012095554883581317
Genever,58.1,46.9,-11.200000000000003,-0.19277108433734944
Øl,18845.39,19916.93,1071.5400000000009,0.05685952904131997
Alkoholfritt,5099.86,5530.094999999999,430.2349999999997,0.08436211974446352
Sterkvin,1984.025,1908.775,-75.25,-0.03792794949660412
"Sola, Tananger, åpnet 3. oktober",NA,39734.73999999999,39734.73999999999,NA
Svakvin,NA,31859.255,31859.255,NA
Rødvin,NA,17195.482,17195.482,NA
Hvitvin,NA,9352.331,9352.331,NA
Musserende vin,NA,3785.425,3785.425,NA
Rosévin,NA,833.982,833.982,NA
Perlende vin,NA,334.45,334.45,NA
Sider,NA,221.34,221.34,NA
Aromatisert vin,NA,123.87,123.87,NA
Fruktvin,NA,12.375,12.375,NA
Brennevin,NA,4562.82,4562.82,NA
Vodka,NA,947.6,947.6,NA
Likør,NA,851.91,851.91,NA
Whisky,NA,797.4,797.4,NA
Druebrennevin,NA,503.95,503.95,NA
Akevitt,NA,486.26,486.26,NA
Gin,NA,358.75,358.75,NA
"Brennevin, annet",NA,276.1,276.1,NA
Rom,NA,121,121,NA
Bitter,NA,101.75,101.75,NA
"Brennevin, nøytralt < 37,5 %",NA,76.8,76.8,NA
Fruktbrennevin,NA,39.9,39.9,NA
Genever,NA,1.4,1.4,NA
Øl,NA,2367.8250000000003,2367.8250000000003,NA
Alkoholfritt,NA,740.8149999999999,740.8149999999999,NA
Sterkvin,NA,204.025,204.025,NA
